city,district,village,neighborhood,address,compile_date,compile_type
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十七樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十九樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十二樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十八樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十三樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十五樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十六樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十四樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號十樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號三樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之１３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號五樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之１３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號六樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之１２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之１３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段９８號四樓之９,民國114年9月23日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５６號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路５８號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６０號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６２號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６６號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路６８號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７０號四樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號七樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號九樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號八樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號十一樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號十二樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號十樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號三樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號五樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號六樓,民國114年9月18日,門牌初編
台北市,中山區,成功里,021鄰,敬業二路７２號四樓,民國114年9月18日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９之１號,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號七樓,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號七樓之１,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號二樓,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號二樓之１,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號二樓之２,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號三樓,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號三樓之１,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號三樓之２,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號五樓,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號五樓之１,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號五樓之２,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號六樓,民國114年9月4日,門牌初編
台北市,中山區,中山里,021鄰,新生北路二段６０巷４９號六樓之１,民國114年9月4日,門牌初編
台北市,中山區,,,,,門牌初編
